frequency,recency,T,monetary_value,proba_alive,Pred_future_trans,Val_moy_attendu,CLV_predict
3.0,764.0,1026.0,2175.01,0.9999999983465175,0.09,2378.98,217.65
1.0,57.0,214.0,5852.08,0.9999999932340344,0.11,7869.02,849.58
2.0,715.0,825.0,1724.91,0.9999999994121576,0.08,1979.78,166.34
3.0,605.0,1013.0,6616.37,0.9999999958613304,0.09,7234.56,666.94
1.0,821.0,865.0,5917.28,0.9999999998097884,0.06,7956.64,499.26
7.0,711.0,865.0,4832.64,0.9999999988425032,0.18,5016.48,889.94
6.0,944.0,1088.0,3307.82,0.9999999992834554,0.14,3455.73,478.39
3.0,519.0,920.0,2697.67,0.9999999951788119,0.1,2950.38,287.71
1.0,170.0,574.0,795.6,0.9999999907578557,0.08,1073.35,82.86
4.0,750.0,1003.0,3156.43,0.9999999982283101,0.11,3373.0,371.99
2.0,660.0,660.0,298.9,1.0,0.1,344.51,32.49
4.0,944.0,1092.0,2755.32,0.9999999993255548,0.11,2944.48,308.51
5.0,955.0,1084.0,2933.78,0.9999999994118252,0.12,3092.69,377.3
2.0,832.0,960.0,4076.9,0.9999999994049897,0.08,4676.9,360.79
3.0,835.0,847.0,1533.0,0.9999999999493911,0.1,1677.09,171.31
4.0,734.0,1002.0,2854.21,0.9999999980244587,0.11,3050.12,336.58
3.0,724.0,827.0,2838.38,0.9999999994392941,0.1,3104.21,321.28
6.0,636.0,814.0,2988.84,0.999999998473226,0.17,3122.54,511.05
5.0,261.0,334.0,1820.16,0.9999999988559005,0.21,1919.0,405.68
1.0,337.0,699.0,537.03,0.9999999955129957,0.07,725.85,50.99
2.0,744.0,746.0,4101.76,0.9999999999906466,0.09,4705.4,417.1
4.0,423.0,474.0,2645.37,0.999999999542516,0.16,2827.01,453.54
1.0,131.0,749.0,809.96,0.999999979370334,0.07,1092.65,74.09
1.0,505.0,846.0,393.38,0.9999999971651263,0.06,532.79,33.85
1.0,216.0,732.0,4160.32,0.9999999893564241,0.07,5595.37,383.95
1.0,276.0,553.0,2791.23,0.9999999961272463,0.08,3755.38,294.82
2.0,314.0,493.0,1352.52,0.9999999976883835,0.11,1552.74,167.09
4.0,778.0,1025.0,1780.71,0.9999999983598353,0.11,1903.25,207.2
1.0,638.0,646.0,848.64,0.9999999999562827,0.07,1144.64,83.6
3.0,384.0,471.0,4218.52,0.9999999991184609,0.14,4613.07,623.91
4.0,942.0,1053.0,1874.91,0.9999999995199955,0.11,2003.89,214.66
4.0,641.0,1044.0,1343.4,0.999999995513903,0.11,1436.04,154.63
8.0,950.0,961.0,2286.66,0.9999999999586004,0.19,2362.62,437.28
2.0,507.0,713.0,2268.56,0.9999999982856942,0.09,2603.2,236.19
5.0,718.0,901.0,2461.72,0.9999999987182009,0.14,2595.16,353.03
4.0,510.0,835.0,2039.28,0.9999999958839201,0.12,2179.49,266.85
3.0,528.0,986.0,5924.27,0.9999999940991124,0.09,6477.91,606.81
1.0,411.0,843.0,906.1,0.9999999953295184,0.06,1221.86,77.77
2.0,769.0,1040.0,4393.48,0.9999999984432377,0.07,5039.93,370.81
4.0,936.0,1084.0,1583.74,0.9999999993192088,0.11,1692.81,178.16
3.0,715.0,1042.0,2913.88,0.9999999975715042,0.09,3186.76,288.86
3.0,278.0,724.0,3071.9,0.9999999883535512,0.11,3359.51,373.04
3.0,605.0,1094.0,1698.39,0.9999999944060911,0.09,1857.9,163.5
2.0,249.0,599.0,4956.48,0.9999999931065326,0.1,5685.55,561.49
2.0,191.0,578.0,3968.06,0.9999999898386863,0.1,4552.08,457.0
5.0,938.0,1057.0,3644.51,0.9999999994564439,0.13,3841.76,475.93
4.0,446.0,598.0,3117.2,0.9999999984315864,0.15,3331.09,482.94
1.0,84.0,922.0,1284.01,0.9999999534397865,0.06,1729.75,104.7
5.0,733.0,755.0,1372.63,0.9999999998912981,0.15,1447.32,216.79
1.0,572.0,812.0,8215.67,0.9999999983440919,0.07,11045.57,717.55
4.0,664.0,953.0,2261.94,0.9999999975086091,0.11,2417.37,274.71
2.0,921.0,954.0,1878.5,0.9999999998722278,0.08,2155.9,166.92
3.0,174.0,456.0,1050.49,0.9999999916136776,0.14,1149.58,157.52
4.0,809.0,893.0,1243.12,0.9999999995901763,0.12,1328.91,156.75
3.0,926.0,1053.0,2036.52,0.9999999994501216,0.09,2227.57,200.64
4.0,537.0,611.0,5566.71,0.9999999994566866,0.14,5948.04,853.72
4.0,1050.0,1094.0,2436.52,0.9999999998455671,0.11,2603.88,272.51
1.0,536.0,990.0,5519.48,0.999999996166762,0.06,7422.02,431.05
3.0,686.0,875.0,1296.16,0.9999999987813069,0.1,1418.16,142.27
3.0,210.0,517.0,3338.57,0.9999999919157946,0.13,3651.05,474.97
4.0,414.0,805.0,4011.7,0.9999999926736991,0.13,4286.73,535.4
1.0,109.0,937.0,1806.68,0.9999999618318854,0.06,2432.2,145.86
4.0,578.0,589.0,3893.47,0.9999999999326983,0.15,4160.42,607.42
4.0,585.0,683.0,4956.48,0.9999999993126771,0.14,5296.1,720.27
3.0,591.0,998.0,5034.75,0.9999999957612355,0.09,5505.43,512.05
3.0,848.0,871.0,4396.43,0.9999999999032865,0.1,4807.58,483.54
1.0,293.0,886.0,83.98,0.999999990044162,0.06,116.97,7.24
2.0,157.0,818.0,3117.76,0.9999999693907691,0.09,3577.01,301.93
6.0,761.0,937.0,2785.89,0.9999999987857378,0.15,2910.55,440.33
4.0,856.0,962.0,4303.42,0.9999999994959756,0.11,4598.4,519.72
3.0,923.0,1008.0,3006.7,0.9999999996481312,0.09,3288.23,304.03
1.0,154.0,1034.0,1107.21,0.999999967263191,0.06,1492.14,84.45
1.0,607.0,739.0,2930.46,0.9999999991929989,0.07,3942.5,269.21
7.0,433.0,694.0,1191.98,0.9999999947576701,0.2,1237.67,246.71
1.0,29.0,173.0,5847.66,0.9999999908320408,0.11,7863.08,889.3
5.0,506.0,741.0,2827.92,0.9999999972080842,0.15,2981.12,450.9
3.0,317.0,1033.0,4600.12,0.9999999733739264,0.09,5030.26,458.35
3.0,855.0,937.0,2843.53,0.9999999996338094,0.1,3109.84,300.09
3.0,935.0,1033.0,3975.42,0.9999999995937523,0.09,4347.3,396.12
1.0,627.0,946.0,3265.28,0.9999999978924083,0.06,4392.48,261.97
2.0,363.0,471.0,454.16,0.9999999988701469,0.11,522.56,57.3
3.0,497.0,894.0,2000.05,0.9999999950126601,0.1,2187.7,216.84
1.0,472.0,683.0,1021.02,0.9999999982746375,0.07,1376.31,97.81
2.0,528.0,739.0,1798.39,0.9999999983062036,0.09,2064.04,183.86
3.0,349.0,682.0,2862.32,0.9999999944480529,0.12,3130.39,358.24
1.0,165.0,826.0,1607.78,0.9999999807868739,0.07,2164.88,139.34
2.0,520.0,789.0,640.35,0.9999999976684857,0.09,736.07,63.35
5.0,616.0,1059.0,4164.52,0.9999999931790136,0.12,4389.82,543.2
3.0,516.0,528.0,2452.36,0.9999999999180089,0.13,2682.19,345.78
3.0,257.0,603.0,1715.7,0.9999999919126291,0.12,1876.83,227.91
1.0,373.0,892.0,444.21,0.9999999934383266,0.06,601.1,37.07
1.0,346.0,762.0,1429.87,0.9999999947678038,0.07,1925.78,129.41
2.0,549.0,580.0,6563.7,0.9999999997986646,0.1,7528.61,754.63
2.0,414.0,773.0,1070.74,0.9999999956458547,0.09,1229.61,106.98
5.0,783.0,927.0,2761.17,0.9999999991567183,0.14,2910.77,389.59
1.0,78.0,931.0,7712.9,0.9999999495878941,0.06,10369.87,624.19
3.0,136.0,243.0,4096.6,0.9999999970998923,0.17,4479.78,754.04
3.0,493.0,804.0,2032.1,0.999999996561006,0.11,2222.74,233.59
3.0,634.0,745.0,3769.89,0.9999999992994344,0.11,4122.6,451.07
4.0,869.0,1009.0,4412.82,0.9999999993098274,0.11,4715.27,518.18
2.0,616.0,906.0,2558.07,0.9999999978485441,0.08,2935.19,234.09
4.0,909.0,1043.0,1889.27,0.9999999993767763,0.11,2019.23,217.55
1.0,165.0,504.0,4879.68,0.9999999924402109,0.08,6562.16,536.32
1.0,719.0,992.0,2078.5,0.999999998472664,0.06,2797.51,162.28
4.0,719.0,998.0,1442.3,0.9999999978513829,0.11,1541.7,170.53
2.0,887.0,1012.0,4458.68,0.9999999994574882,0.08,5114.7,382.5
1.0,731.0,1088.0,411.06,0.9999999979367455,0.06,556.55,30.54
2.0,170.0,807.0,4085.74,0.9999999734557647,0.09,4687.03,398.54
1.0,226.0,531.0,2347.02,0.9999999948435598,0.08,3158.39,252.42
4.0,774.0,928.0,1803.08,0.9999999991187976,0.12,1927.15,222.39
4.0,826.0,880.0,2195.36,0.9999999997538136,0.12,2346.24,279.03
2.0,809.0,964.0,2350.89,0.9999999992405366,0.08,2697.61,207.6
1.0,279.0,965.0,4674.15,0.9999999870224971,0.06,6285.94,370.59
3.0,114.0,213.0,3166.19,0.9999999969237117,0.18,3462.6,602.21
5.0,1042.0,1070.0,2959.63,0.9999999999022804,0.12,3119.94,383.65
4.0,691.0,817.0,4398.45,0.999999999221928,0.13,4699.92,582.33
3.0,473.0,512.0,2693.99,0.9999999996991247,0.13,2946.36,384.89
4.0,959.0,1011.0,2105.02,0.9999999997973781,0.11,2249.72,246.94
1.0,527.0,817.0,1701.7,0.9999999977627556,0.07,2291.11,148.34
2.0,606.0,971.0,3570.25,0.9999999970225613,0.08,4095.9,313.87
3.0,770.0,815.0,2237.62,0.9999999997859135,0.11,2447.42,255.32
6.0,1028.0,1088.0,1711.28,0.9999999997719431,0.14,1788.06,247.53
1.0,768.0,791.0,1538.16,0.999999999894809,0.07,2071.32,136.47
1.0,283.0,812.0,1372.41,0.9999999912855114,0.07,1848.56,120.09
4.0,197.0,266.0,5810.37,0.999999998655833,0.2,6208.35,1212.86
2.0,86.0,125.0,1459.7,0.9999999985461072,0.16,1675.65,261.8
2.0,129.0,405.0,1111.63,0.9999999914092369,0.12,1276.5,148.41
1.0,18.0,718.0,433.16,0.9999999249156725,0.07,586.25,40.63
4.0,474.0,683.0,2766.37,0.9999999977323368,0.14,2956.28,402.05
1.0,693.0,951.0,5936.06,0.9999999985147396,0.06,7981.88,474.59
3.0,1033.0,1094.0,1302.8,0.9999999997811224,0.09,1425.42,125.44
3.0,675.0,816.0,3347.04,0.9999999991324637,0.11,3660.31,381.6
3.0,741.0,834.0,2425.48,0.9999999995119397,0.1,2652.81,273.29
3.0,612.0,752.0,1211.82,0.9999999990468056,0.11,1325.95,144.37
1.0,93.0,1089.0,4896.26,0.9999999402955118,0.06,6584.44,361.12
3.0,816.0,893.0,2920.15,0.9999999996412894,0.1,3193.61,316.74
3.0,506.0,571.0,1705.02,0.9999999995148185,0.13,1865.15,232.24
5.0,539.0,634.0,1744.8,0.9999999992482829,0.17,1839.57,300.73
6.0,975.0,1056.0,2699.33,0.9999999996599298,0.14,2820.13,397.56
2.0,373.0,941.0,1832.09,0.9999999900928344,0.08,2102.68,164.1
3.0,829.0,876.0,1303.16,0.9999999997920785,0.1,1425.81,142.95
4.0,867.0,876.0,1500.87,0.9999999999634681,0.12,1604.28,191.28
3.0,761.0,857.0,3902.49,0.9999999995080668,0.1,4267.57,433.11
3.0,762.0,975.0,1360.99,0.9999999987353003,0.1,1489.04,140.41
3.0,660.0,777.0,1137.41,0.9999999992860358,0.11,1244.6,133.2
4.0,727.0,1020.0,2373.82,0.999999997717796,0.11,2536.9,277.0
2.0,745.0,1042.0,2401.72,0.9999999981907317,0.07,2755.9,202.53
6.0,1054.0,1062.0,2098.76,0.9999999999732287,0.14,2192.8,308.06
3.0,729.0,799.0,3268.96,0.9999999996369655,0.11,3574.95,376.96
2.0,343.0,395.0,1642.03,0.9999999994533553,0.12,1884.73,221.15
5.0,824.0,956.0,2836.54,0.9999999992868844,0.13,2990.2,393.17
1.0,301.0,707.0,1139.26,0.9999999942426121,0.07,1535.22,107.23
2.0,620.0,1031.0,1962.48,0.9999999965700035,0.07,2252.21,166.57
6.0,692.0,733.0,1450.13,0.9999999997736206,0.17,1515.27,262.12
2.0,658.0,883.0,1367.99,0.9999999985405867,0.08,1570.48,127.08
3.0,350.0,511.0,3234.34,0.9999999980009115,0.13,3537.1,462.45
2.0,576.0,650.0,2472.99,0.9999999995240099,0.1,2837.63,269.57
2.0,548.0,603.0,2032.65,0.9999999996345088,0.1,2332.67,229.66
3.0,862.0,908.0,1438.34,0.9999999998046594,0.1,1573.6,154.6
3.0,943.0,954.0,844.22,0.9999999999589899,0.1,924.07,88.25
1.0,860.0,1013.0,1242.02,0.999999999332265,0.06,1673.32,95.87
1.0,187.0,827.0,4834.38,0.999999983487083,0.06,6501.28,418.17
4.0,438.0,679.0,2122.43,0.999999996951989,0.14,2268.32,309.39
2.0,666.0,1067.0,1722.14,0.999999996940701,0.07,1976.6,143.19
3.0,486.0,915.0,2751.45,0.9999999941768842,0.1,3009.18,294.36
2.0,710.0,1092.0,1023.23,0.9999999973367657,0.07,1175.13,83.94
4.0,568.0,711.0,3081.29,0.9999999988775103,0.13,3292.73,438.86
2.0,242.0,440.0,148.07,0.999999996682138,0.11,171.55,19.33
3.0,891.0,1043.0,3162.88,0.9999999992938908,0.09,3458.98,313.36
4.0,897.0,966.0,2395.92,0.9999999997046376,0.11,2560.51,288.7
6.0,960.0,962.0,1341.47,0.9999999999927343,0.15,1401.77,208.86
2.0,815.0,1050.0,2438.18,0.9999999987727373,0.07,2797.71,204.66
2.0,75.0,1059.0,5222.23,0.9999998673207818,0.07,5990.29,435.94
1.0,570.0,834.0,82.88,0.9999999981452825,0.06,115.49,7.39
3.0,811.0,1015.0,830.59,0.9999999988816897,0.09,909.17,83.72
4.0,829.0,883.0,1797.56,0.9999999997547322,0.12,1921.25,228.05
1.0,326.0,552.0,322.66,0.9999999973626941,0.08,437.75,34.39
2.0,188.0,963.0,3158.09,0.9999999641464714,0.08,3623.26,279.0
5.0,674.0,830.0,1208.21,0.9999999988917274,0.14,1274.03,181.41
5.0,413.0,1010.0,2326.91,0.9999999754851715,0.13,2453.08,312.3
1.0,26.0,339.0,3206.71,0.9999999791775251,0.1,4313.77,409.13
4.0,847.0,910.0,2531.0,0.9999999997163012,0.12,2704.82,315.64
2.0,301.0,824.0,3373.01,0.9999999892231975,0.08,3869.72,325.35
1.0,276.0,996.0,3478.54,0.9999999858606552,0.06,4679.09,270.78
3.0,420.0,939.0,4580.59,0.999999990281328,0.1,5008.91,482.75
2.0,405.0,865.0,2267.46,0.999999993561125,0.08,2601.94,212.99
3.0,580.0,691.0,2452.0,0.9999999992321165,0.11,2681.8,304.9
5.0,940.0,1055.0,2268.79,0.9999999994797268,0.13,2391.83,296.65
2.0,510.0,1009.0,3477.44,0.9999999943087814,0.08,3989.47,298.88
3.0,716.0,808.0,1515.69,0.9999999995003865,0.11,1658.16,173.79
3.0,193.0,418.0,3054.96,0.9999999945278368,0.14,3340.99,473.49
3.0,886.0,982.0,1951.8,0.9999999995800164,0.09,2134.95,200.47
3.0,481.0,647.0,1996.37,0.9999999984936068,0.12,2183.67,256.44
2.0,496.0,732.0,3753.13,0.9999999979273018,0.09,4305.62,385.42
3.0,703.0,718.0,2518.66,0.9999999999245406,0.11,2754.68,307.18
3.0,839.0,979.0,1756.21,0.9999999993164559,0.1,1921.12,180.71
4.0,709.0,761.0,3172.18,0.9999999997234656,0.13,3389.83,436.22
1.0,685.0,726.0,3666.39,0.9999999997879518,0.07,4931.56,339.84
2.0,169.0,176.0,4195.13,0.9999999998565241,0.15,4812.47,707.58
3.0,465.0,1026.0,1268.17,0.9999999900434461,0.09,1387.56,126.95
3.0,772.0,964.0,2553.29,0.9999999989061212,0.1,2792.54,265.07
2.0,622.0,992.0,2733.77,0.9999999970510463,0.08,3136.68,237.37
5.0,823.0,993.0,1751.2,0.9999999990091335,0.13,1846.31,237.43
2.0,20.0,226.0,1514.4,0.999999981784167,0.14,1738.37,241.63
2.0,412.0,731.0,2838.19,0.9999999962894937,0.09,3256.42,291.71
4.0,938.0,1021.0,1231.25,0.9999999996539268,0.11,1316.23,143.63
1.0,292.0,914.0,5418.92,0.9999999892805308,0.06,7286.87,443.26
9.0,1042.0,1065.0,1453.93,0.9999999999182119,0.19,1496.83,285.96
3.0,879.0,896.0,1420.29,0.9999999999315243,0.1,1553.87,153.82
2.0,49.0,535.0,3118.31,0.9999999603729302,0.1,3577.64,371.79
3.0,896.0,1002.0,1756.21,0.9999999995362965,0.09,1921.12,178.26
3.0,285.0,1032.0,965.03,0.9999999665795798,0.09,1056.15,96.29
4.0,1011.0,1024.0,1274.89,0.9999999999545375,0.11,1362.85,148.46
1.0,312.0,527.0,3783.52,0.9999999974065497,0.08,5088.97,408.05
4.0,851.0,904.0,3134.88,0.9999999997660423,0.12,3349.98,392.41
1.0,17.0,540.0,2634.32,0.9999999514184316,0.08,3544.5,281.21
4.0,746.0,1020.0,1582.36,0.9999999979980163,0.11,1691.34,184.67
2.0,539.0,899.0,2676.86,0.9999999966854356,0.08,3071.41,246.04
6.0,854.0,1057.0,2806.52,0.9999999986996975,0.14,2932.1,413.11
2.0,743.0,772.0,2656.97,0.9999999998611009,0.09,3048.61,265.43
3.0,598.0,601.0,1700.23,0.9999999999825093,0.12,1859.92,226.21
5.0,637.0,677.0,4220.44,0.9999999997636753,0.16,4448.76,704.39
3.0,227.0,372.0,4323.13,0.999999997348616,0.15,4727.44,699.02
4.0,835.0,926.0,2924.11,0.9999999995658804,0.12,3124.8,361.04
1.0,816.0,1069.0,2581.28,0.9999999987701838,0.06,3473.22,192.65
7.0,732.0,745.0,2719.88,0.9999999999361868,0.19,2823.55,542.81
2.0,480.0,512.0,5885.23,0.9999999997622466,0.11,6750.58,714.95
1.0,522.0,983.0,2214.42,0.9999999959833008,0.06,2980.18,173.81
2.0,728.0,1058.0,2690.12,0.9999999978723957,0.07,3086.62,224.76
5.0,798.0,960.0,4980.46,0.999999999037319,0.13,5249.78,688.6
3.0,471.0,1087.0,2001.89,0.9999999882325145,0.09,2189.71,193.46
2.0,248.0,390.0,541.45,0.9999999978063381,0.12,622.65,73.4
3.0,1016.0,1031.0,4689.25,0.9999999999478919,0.09,5127.71,467.77
3.0,315.0,629.0,1130.78,0.9999999943699003,0.12,1237.36,147.29
2.0,673.0,1065.0,6881.39,0.9999999970705915,0.07,7892.92,572.44
3.0,719.0,961.0,2482.94,0.9999999984082937,0.1,2715.62,258.24
2.0,793.0,924.0,1969.66,0.999999999358473,0.08,2260.44,178.27
2.0,298.0,336.0,1645.34,0.9999999995469753,0.13,1888.53,234.34
1.0,607.0,956.0,6621.16,0.9999999975726226,0.06,8902.62,527.73
3.0,378.0,793.0,738.51,0.9999999926680714,0.11,808.5,85.6
6.0,848.0,863.0,3731.58,0.9999999999365714,0.16,3898.37,617.88
4.0,255.0,594.0,4608.13,0.9999999902959792,0.15,4923.93,716.09
5.0,572.0,671.0,3660.2,0.9999999992577535,0.16,3858.3,613.6
4.0,632.0,956.0,4323.59,0.9999999968367699,0.11,4619.94,524.06
1.0,131.0,556.0,1997.84,0.9999999879759666,0.08,2689.11,210.6
4.0,532.0,838.0,3026.32,0.9999999964536526,0.12,3234.0,395.19
2.0,781.0,872.0,2187.9,0.9999999995629263,0.08,2510.7,204.6
3.0,881.0,987.0,3145.57,0.9999999995280231,0.09,3440.05,322.05
2.0,558.0,711.0,4151.49,0.9999999989048047,0.09,4762.43,432.71
4.0,931.0,1001.0,3783.8,0.9999999997113425,0.11,4043.26,446.44
3.0,1027.0,1042.0,2601.17,0.9999999999484539,0.09,2844.88,257.87
1.0,648.0,783.0,977.92,0.9999999992250923,0.07,1318.38,87.33
1.0,529.0,660.0,5396.82,0.9999999990838313,0.07,7257.17,524.55
1.0,517.0,666.0,291.72,0.9999999989237589,0.07,396.16,28.51
2.0,658.0,765.0,3617.22,0.9999999993795254,0.09,4149.76,363.04
3.0,727.0,842.0,1400.4,0.9999999993670845,0.1,1532.12,157.02
4.0,183.0,1092.0,3549.54,0.9999998350669669,0.11,3792.98,397.41
2.0,628.0,927.0,1594.52,0.9999999978068765,0.08,1830.25,144.07
4.0,756.0,779.0,2960.02,0.9999999998905416,0.13,3163.17,402.06
1.0,134.0,901.0,3155.88,0.9999999712339284,0.06,4245.46,260.36
1.0,489.0,1067.0,3911.7,0.9999999941684075,0.06,5261.24,292.16
2.0,112.0,667.0,2900.62,0.9999999710753893,0.09,3328.01,312.19
2.0,634.0,718.0,1716.06,0.9999999995047903,0.09,1969.63,178.07
1.0,578.0,869.0,97.24,0.999999997949812,0.06,134.79,8.44
2.0,524.0,696.0,2420.5,0.9999999986630419,0.09,2777.44,255.09
1.0,258.0,759.0,1451.97,0.9999999912351053,0.07,1955.48,131.68
1.0,999.0,1012.0,1103.9,0.9999999999545168,0.06,1487.69,85.28
2.0,719.0,1065.0,4526.08,0.999999997703301,0.07,5191.99,376.55
4.0,644.0,843.0,2677.97,0.999999998491335,0.12,2861.84,348.57
4.0,991.0,1034.0,4107.56,0.9999999998400562,0.11,4389.15,475.35
5.0,911.0,911.0,1462.14,1.0,0.14,1541.66,208.41
4.0,322.0,926.0,1916.9,0.9999999745773094,0.12,2048.75,236.71
3.0,601.0,861.0,2614.43,0.9999999978616734,0.1,2859.38,289.45
7.0,715.0,899.0,2171.96,0.9999999984985559,0.18,2254.84,391.45
5.0,299.0,985.0,2232.98,0.9999999415790054,0.13,2354.09,304.17
2.0,883.0,1000.0,1608.33,0.9999999994932698,0.08,1846.09,139.04
5.0,517.0,1091.0,2068.56,0.9999999841857967,0.12,2180.8,265.0
4.0,904.0,995.0,4470.28,0.9999999996008189,0.11,4776.66,529.29
2.0,529.0,1020.0,648.08,0.9999999946716669,0.08,744.93,55.45
5.0,999.0,1093.0,2728.24,0.9999999996165561,0.12,2876.06,349.1
3.0,807.0,1043.0,5359.62,0.9999999986454415,0.09,5860.6,530.92
1.0,461.0,748.0,855.27,0.9999999974826725,0.07,1153.55,78.27
4.0,552.0,642.0,3655.06,0.999999999339044,0.14,3905.72,547.53
4.0,782.0,1059.0,3176.88,0.9999999980768719,0.11,3394.85,362.41
1.0,501.0,578.0,3991.26,0.9999999994478073,0.08,5368.17,413.12
1.0,232.0,238.0,1004.44,0.9999999999103497,0.11,1354.02,142.41
7.0,913.0,995.0,1361.2,0.9999999996194424,0.17,1413.31,231.37
1.0,771.0,937.0,1414.4,0.999999999185371,0.06,1904.99,114.24
5.0,995.0,1029.0,2196.96,0.9999999998743394,0.13,2316.12,291.6
5.0,728.0,972.0,2041.38,0.999999998084447,0.13,2152.15,280.25
2.0,799.0,953.0,1621.04,0.9999999992363082,0.08,1860.66,144.15
3.0,542.0,576.0,1549.95,0.9999999997725966,0.13,1695.62,210.3
2.0,398.0,961.0,2650.9,0.9999999909025642,0.08,3041.64,234.5
4.0,926.0,967.0,2106.41,0.9999999998369651,0.11,2251.21,253.67
2.0,148.0,673.0,4126.07,0.9999999790923131,0.09,4733.28,442.06
1.0,909.0,966.0,1043.12,0.9999999997760423,0.06,1406.01,82.84
1.0,613.0,737.0,411.06,0.9999999992525062,0.07,556.55,38.06
7.0,709.0,1088.0,2701.57,0.9999999942940636,0.16,2804.54,435.11
3.0,914.0,972.0,1665.24,0.9999999997648015,0.1,1821.66,172.08
3.0,512.0,637.0,2515.72,0.9999999989979425,0.12,2751.46,325.56
3.0,631.0,923.0,2920.15,0.9999999976180578,0.1,3193.61,310.85
2.0,175.0,929.0,2913.33,0.9999999637800423,0.08,3342.58,262.79
1.0,43.0,495.0,3855.34,0.9999999740354404,0.08,5185.5,427.03
4.0,798.0,918.0,3157.81,0.9999999993712752,0.12,3374.48,391.83
1.0,236.0,901.0,2963.61,0.9999999856210311,0.06,3987.05,244.52
3.0,602.0,719.0,3193.45,0.9999999992146731,0.11,3492.4,389.17
3.0,954.0,1026.0,3157.35,0.9999999997161715,0.09,3452.93,315.91
2.0,867.0,874.0,2710.56,0.9999999999717959,0.08,3110.06,253.12
3.0,677.0,823.0,2573.91,0.9999999990985375,0.1,2815.08,292.12
4.0,863.0,941.0,1724.08,0.9999999996476445,0.12,1842.75,210.95
2.0,519.0,866.0,6441.04,0.9999999967207258,0.08,7387.95,604.37
4.0,573.0,670.0,4111.43,0.9999999993060738,0.14,4393.28,603.2
6.0,983.0,1050.0,2266.17,0.9999999997291014,0.14,2367.67,334.93
2.0,894.0,972.0,598.91,0.9999999996771318,0.08,688.55,52.73
3.0,662.0,672.0,3943.38,0.99999999994689,0.12,4312.27,497.12
2.0,442.0,674.0,1385.12,0.9999999977209619,0.09,1590.12,148.4
2.0,572.0,761.0,3113.89,0.9999999986327217,0.09,3572.57,313.41
6.0,958.0,1028.0,2663.23,0.9999999997072564,0.14,2782.42,398.64
3.0,806.0,985.0,2278.51,0.9999999990426376,0.09,2492.13,233.59
1.0,296.0,407.0,2402.27,0.9999999986669397,0.09,3232.64,287.58
2.0,604.0,919.0,7179.74,0.9999999975516174,0.08,8235.05,651.47
2.0,321.0,402.0,1764.13,0.9999999990700317,0.12,2024.75,236.05
4.0,925.0,939.0,5686.61,0.9999999999463753,0.12,6076.13,696.44
7.0,967.0,1070.0,1997.05,0.9999999995277806,0.16,2073.29,324.95
1.0,13.0,225.0,719.36,0.9999999814611352,0.11,970.89,103.56
2.0,731.0,1031.0,1358.6,0.9999999981291758,0.07,1559.71,115.35
4.0,365.0,918.0,2118.56,0.9999999824415396,0.12,2264.19,262.91
4.0,786.0,1038.0,5276.65,0.9999999983326424,0.11,5638.15,609.2
1.0,568.0,773.0,2111.66,0.9999999986052002,0.07,2842.07,189.55
1.0,485.0,843.0,906.1,0.9999999968683895,0.06,1221.86,77.77
1.0,925.0,996.0,234.26,0.9999999997239648,0.06,318.94,18.46
4.0,324.0,1090.0,2221.88,0.9999999532857988,0.11,2374.57,249.07
1.0,46.0,1021.0,2837.64,0.9999999119272722,0.06,3817.76,217.71
2.0,978.0,1011.0,900.58,0.9999999998797335,0.08,1034.48,77.41
5.0,853.0,859.0,2503.27,0.9999999999753035,0.14,2638.96,368.73
2.0,145.0,1055.0,3094.55,0.9999999352381224,0.07,3550.4,258.97
2.0,105.0,593.0,2526.58,0.9999999759059609,0.1,2899.08,287.65
3.0,952.0,1048.0,3206.34,0.9999999996103504,0.09,3506.49,316.75
6.0,642.0,658.0,3752.03,0.999999999910105,0.18,3919.73,715.79
2.0,182.0,723.0,4044.3,0.9999999815464847,0.09,4639.51,417.96
2.0,553.0,703.0,1380.14,0.9999999989196704,0.09,1584.41,144.79
4.0,626.0,1047.0,3819.71,0.9999999950003211,0.11,4081.62,438.73
4.0,771.0,811.0,2904.49,0.9999999998084379,0.13,3103.84,386.11
1.0,783.0,847.0,6475.3,0.9999999997069668,0.06,8706.59,552.72
1.0,16.0,456.0,2171.32,0.999999960985728,0.09,2922.25,248.84
4.0,641.0,659.0,3613.35,0.9999999998996092,0.14,3861.16,534.46
3.0,701.0,746.0,3220.34,0.9999999997645204,0.11,3521.8,385.06
7.0,543.0,545.0,1457.5,0.9999999999871323,0.23,1513.26,338.05
3.0,243.0,553.0,1941.12,0.9999999928532404,0.13,2123.27,268.22
3.0,154.0,824.0,3483.33,0.9999999498145576,0.1,3809.32,395.03
2.0,422.0,450.0,1668.55,0.9999999997644307,0.11,1915.14,213.87
3.0,860.0,1016.0,3659.76,0.9999999992436517,0.09,4002.2,368.31
3.0,757.0,916.0,3023.65,0.9999999991130513,0.1,3306.76,323.27
3.0,596.0,955.0,744.77,0.9999999965533632,0.1,815.34,77.82
1.0,228.0,567.0,709.41,0.9999999941741402,0.08,957.52,74.33
1.0,199.0,398.0,5494.06,0.9999999964899267,0.09,7387.86,662.66
4.0,474.0,960.0,3051.18,0.9999999905410436,0.11,3260.56,368.96
