Cust_id,frequency,recency,T,monetary_value
271094,2.0,753.0,997.0,3632.69
271095,1.0,827.0,902.0,1991.21
271096,1.0,122.0,174.0,2461.94
271098,3.0,319.0,702.0,1069.27
271099,2.0,250.0,301.0,2437.63
271100,4.0,659.0,872.0,2415.81
271101,1.0,871.0,932.0,170.17
271102,3.0,515.0,924.0,3042.43
271103,2.0,922.0,954.0,4433.26
271104,6.0,718.0,924.0,3540.24
271106,2.0,309.0,484.0,1704.46
271107,5.0,682.0,873.0,1710.76
271108,5.0,538.0,824.0,2433.65
271110,2.0,502.0,640.0,3418.87
271111,4.0,589.0,770.0,2326.3
271112,4.0,855.0,968.0,1863.86
271113,1.0,353.0,835.0,7193.55
271115,1.0,93.0,178.0,845.32
271116,3.0,593.0,815.0,1790.84
271118,0.0,0.0,94.0,0.0
271119,0.0,0.0,796.0,0.0
271120,4.0,937.0,956.0,3535.17
271122,5.0,1052.0,1061.0,2244.03
271131,4.0,629.0,1094.0,3313.9
271132,1.0,585.0,828.0,1221.03
271137,3.0,294.0,396.0,2798.96
271139,5.0,820.0,855.0,2669.24
271143,0.0,0.0,741.0,0.0
271144,5.0,775.0,832.0,4093.14
271145,6.0,740.0,965.0,3645.03
271147,6.0,513.0,811.0,2875.95
271150,3.0,547.0,849.0,1700.6
271152,3.0,1004.0,1086.0,2148.12
271153,5.0,1005.0,1054.0,1844.24
271154,5.0,966.0,1001.0,2080.49
271157,1.0,61.0,848.0,954.72
271158,2.0,560.0,722.0,1880.16
271159,2.0,437.0,651.0,532.61
271160,5.0,983.0,1092.0,2225.47
271161,4.0,729.0,775.0,5378.86
271162,5.0,716.0,874.0,2526.91
271166,3.0,85.0,835.0,1588.25
271168,4.0,749.0,1049.0,1991.21
271169,4.0,1016.0,1026.0,3107.81
271170,0.0,0.0,998.0,0.0
271172,3.0,636.0,968.0,2271.14
271173,1.0,264.0,693.0,7072.0
271174,2.0,664.0,827.0,4012.25
271175,2.0,734.0,786.0,1269.09
271176,1.0,387.0,932.0,6480.82
271177,3.0,679.0,863.0,2460.1
271179,3.0,267.0,613.0,1776.84
271180,1.0,154.0,168.0,1732.64
271181,3.0,793.0,1015.0,3500.64
271183,3.0,714.0,1018.0,1412.19
271184,4.0,787.0,843.0,3023.0
271185,3.0,695.0,804.0,2875.21
271187,3.0,492.0,758.0,3321.63
271188,2.0,402.0,711.0,2079.06
271189,0.0,0.0,454.0,0.0
271190,1.0,682.0,921.0,752.5
271191,4.0,441.0,759.0,3218.86
271192,4.0,794.0,968.0,3829.65
271193,1.0,292.0,437.0,625.43
271195,6.0,653.0,967.0,4648.55
271196,0.0,0.0,665.0,0.0
271198,5.0,724.0,970.0,2961.84
271200,1.0,370.0,857.0,1493.96
271201,6.0,873.0,981.0,4158.67
271202,3.0,227.0,1005.0,2047.2
271204,1.0,775.0,1061.0,6613.42
271205,2.0,669.0,899.0,2263.59
271207,3.0,572.0,888.0,2926.41
271210,2.0,510.0,610.0,2403.38
271212,1.0,347.0,931.0,4863.1
271213,2.0,408.0,704.0,2828.8
271214,4.0,639.0,660.0,1951.15
271216,5.0,796.0,1001.0,1877.62
271218,1.0,503.0,601.0,712.72
271221,0.0,0.0,302.0,0.0
271222,2.0,934.0,1003.0,1892.87
271224,3.0,672.0,740.0,2361.02
271225,4.0,756.0,1012.0,2124.64
271227,2.0,681.0,741.0,3125.49
271232,3.0,883.0,944.0,2280.72
271233,3.0,968.0,1085.0,1321.58
271236,4.0,965.0,1007.0,2213.32
271238,2.0,1005.0,1021.0,729.3
271239,2.0,1049.0,1094.0,4348.73
271241,4.0,870.0,1000.0,2386.52
271243,4.0,856.0,1054.0,2897.59
271244,1.0,601.0,961.0,6196.84
271245,3.0,276.0,536.0,3642.45
271249,3.0,965.0,1037.0,2605.96
271250,2.0,115.0,848.0,1022.12
271251,2.0,528.0,827.0,4685.75
271252,2.0,236.0,969.0,1100.58
271253,2.0,750.0,987.0,770.18
271255,0.0,0.0,903.0,0.0
271256,0.0,0.0,64.0,0.0
271258,0.0,0.0,411.0,0.0
271260,5.0,699.0,1085.0,2597.41
271261,5.0,891.0,1089.0,2460.17
271262,2.0,1058.0,1059.0,2845.38
271264,1.0,481.0,719.0,2293.98
271266,2.0,286.0,495.0,1232.08
271267,2.0,910.0,1091.0,618.8
271268,0.0,0.0,324.0,0.0
271269,3.0,932.0,1091.0,2061.56
271272,1.0,4.0,1023.0,1184.56
271274,3.0,770.0,883.0,1207.4
271275,5.0,636.0,805.0,2908.36
271278,3.0,362.0,804.0,2432.1
271279,3.0,911.0,1058.0,3441.71
271280,1.0,156.0,904.0,218.79
271281,3.0,690.0,892.0,796.34
271283,1.0,279.0,557.0,4571.38
271285,2.0,847.0,1059.0,2508.35
271286,2.0,410.0,843.0,3029.36
271287,1.0,278.0,672.0,5436.6
271288,2.0,352.0,519.0,2166.9
271292,4.0,849.0,957.0,1866.9
271293,7.0,626.0,736.0,2652.0
271294,4.0,855.0,971.0,2277.68
271295,0.0,0.0,534.0,0.0
271297,2.0,88.0,944.0,2518.3
271298,3.0,993.0,1062.0,3227.34
271302,2.0,585.0,725.0,3974.13
271304,5.0,712.0,724.0,3671.92
271306,5.0,529.0,836.0,1969.11
271307,2.0,597.0,1040.0,1479.6
271308,1.0,28.0,955.0,1088.42
271310,3.0,497.0,626.0,4400.11
271311,2.0,616.0,687.0,1223.79
271312,4.0,588.0,993.0,1231.52
271313,4.0,938.0,976.0,1596.17
271314,6.0,911.0,1054.0,3798.25
271315,3.0,605.0,813.0,2175.75
271317,3.0,994.0,1019.0,1867.08
271318,3.0,523.0,879.0,3818.51
271320,1.0,541.0,650.0,1748.11
271321,2.0,813.0,992.0,4043.75
271322,2.0,452.0,889.0,1235.94
271323,4.0,222.0,462.0,2058.06
271325,0.0,0.0,835.0,0.0
271328,2.0,306.0,451.0,1465.23
271330,1.0,442.0,689.0,2548.13
271331,3.0,954.0,1039.0,3329.0
271334,1.0,119.0,968.0,5211.18
271336,1.0,492.0,865.0,4541.55
271337,2.0,254.0,966.0,3095.66
271338,2.0,387.0,798.0,2407.24
271340,1.0,324.0,874.0,6221.15
271341,2.0,429.0,1020.0,4853.71
271344,2.0,223.0,324.0,1486.22
271345,4.0,843.0,1028.0,2562.5
271346,5.0,1060.0,1063.0,1049.31
271347,1.0,702.0,929.0,5961.48
271348,5.0,652.0,935.0,1940.16
271349,2.0,618.0,1010.0,854.16
271350,0.0,0.0,911.0,0.0
271351,2.0,395.0,1008.0,3646.5
271352,2.0,232.0,601.0,3961.42
271353,4.0,964.0,1007.0,2627.69
271355,5.0,880.0,912.0,1904.58
271356,2.0,402.0,650.0,2187.9
271357,2.0,509.0,768.0,5469.2
271358,3.0,721.0,737.0,1458.6
271359,2.0,442.0,916.0,4267.51
271360,3.0,775.0,862.0,2105.02
271363,5.0,574.0,858.0,1906.12
271364,6.0,790.0,831.0,2718.12
271365,1.0,245.0,1023.0,304.98
271366,1.0,630.0,643.0,4054.24
271367,2.0,311.0,841.0,2980.18
271368,4.0,608.0,735.0,2690.12
271371,0.0,0.0,63.0,0.0
271374,0.0,0.0,717.0,0.0
271375,5.0,761.0,818.0,1963.81
271377,2.0,476.0,520.0,4126.62
271379,1.0,596.0,907.0,2994.55
271380,4.0,971.0,1071.0,3407.82
271381,3.0,542.0,910.0,3438.76
271382,1.0,517.0,777.0,2064.14
271383,5.0,657.0,675.0,2170.44
271384,3.0,601.0,680.0,4545.23
271385,1.0,561.0,665.0,4296.24
271388,0.0,0.0,385.0,0.0
271389,3.0,697.0,776.0,895.05
271391,2.0,645.0,978.0,2186.8
271392,5.0,980.0,1086.0,2194.53
271395,1.0,283.0,585.0,3139.3
271397,1.0,624.0,695.0,752.5
271398,4.0,727.0,934.0,2735.7
271399,5.0,898.0,1012.0,3118.09
271400,1.0,111.0,423.0,3429.92
271402,0.0,0.0,532.0,0.0
271404,4.0,755.0,795.0,2581.56
271405,2.0,473.0,1042.0,1812.75
271406,5.0,526.0,642.0,763.78
271407,2.0,265.0,416.0,4343.76
271410,4.0,777.0,959.0,1006.93
271411,0.0,0.0,260.0,0.0
271413,0.0,0.0,1005.0,0.0
271414,4.0,833.0,952.0,4132.98
271417,4.0,984.0,1038.0,1750.32
271418,3.0,436.0,489.0,2731.93
271422,5.0,763.0,859.0,4234.14
271424,3.0,937.0,968.0,1986.05
271425,2.0,547.0,585.0,2704.49
271426,4.0,607.0,783.0,1885.96
271427,5.0,847.0,1017.0,2154.53
271428,2.0,343.0,550.0,3227.15
271429,1.0,691.0,1033.0,3342.62
271430,3.0,378.0,495.0,3724.22
271431,1.0,585.0,635.0,2740.4
271432,1.0,166.0,1070.0,2603.38
271435,1.0,89.0,941.0,4425.52
271437,2.0,605.0,779.0,3085.71
271439,0.0,0.0,524.0,0.0
271441,2.0,956.0,1002.0,982.34
271442,0.0,0.0,232.0,0.0
271444,1.0,415.0,822.0,1365.78
271445,2.0,555.0,1091.0,1174.62
271446,0.0,0.0,1028.0,0.0
271447,2.0,344.0,1049.0,2290.66
271448,3.0,506.0,792.0,1717.17
271452,2.0,492.0,713.0,2608.35
271455,1.0,287.0,792.0,1966.9
271457,1.0,370.0,635.0,2890.68
271458,0.0,0.0,731.0,0.0
271459,4.0,756.0,916.0,4576.08
271460,4.0,885.0,1052.0,3168.59
271461,6.0,1012.0,1020.0,3106.16
271464,4.0,518.0,920.0,1834.3
271465,1.0,96.0,372.0,937.04
271467,3.0,891.0,902.0,2362.86
271468,2.0,475.0,807.0,3127.15
271469,0.0,0.0,392.0,0.0
271470,2.0,539.0,1088.0,2619.4
271472,1.0,853.0,1040.0,980.14
271473,1.0,418.0,990.0,2801.18
271475,0.0,0.0,447.0,0.0
271476,0.0,0.0,747.0,0.0
271477,3.0,752.0,1056.0,5309.16
271478,2.0,472.0,869.0,4190.71
271479,3.0,792.0,1029.0,6764.07
271482,1.0,101.0,451.0,2912.78
271483,0.0,0.0,140.0,0.0
271485,4.0,932.0,942.0,2945.1
271487,4.0,663.0,910.0,3261.96
271488,4.0,920.0,960.0,2618.3
271489,2.0,405.0,953.0,1178.48
271490,1.0,177.0,212.0,128.18
271491,1.0,36.0,139.0,5299.58
271492,6.0,942.0,1065.0,1548.47
271493,3.0,985.0,1002.0,2686.62
271495,0.0,0.0,799.0,0.0
271496,3.0,963.0,1045.0,3567.68
271498,8.0,755.0,774.0,3147.32
271499,2.0,459.0,848.0,1297.27
271500,3.0,347.0,578.0,4737.5
271501,3.0,282.0,409.0,1014.39
271504,0.0,0.0,920.0,0.0
271509,3.0,1044.0,1059.0,3442.81
271510,4.0,808.0,979.0,364.37
271511,3.0,858.0,932.0,3539.68
271512,5.0,767.0,1042.0,2936.21
271514,2.0,543.0,826.0,1622.14
271515,2.0,571.0,727.0,3121.07
271516,4.0,791.0,1056.0,2374.09
271518,1.0,359.0,895.0,2182.38
271519,2.0,631.0,864.0,2795.1
271520,1.0,932.0,1011.0,3755.9
271523,4.0,606.0,991.0,2340.67
271524,2.0,123.0,687.0,2550.89
271525,1.0,996.0,1087.0,3226.6
271526,1.0,410.0,953.0,1467.44
271527,4.0,421.0,722.0,2948.69
271530,1.0,560.0,866.0,2575.76
271532,4.0,640.0,977.0,3294.83
271533,2.0,234.0,447.0,2429.9
271534,2.0,681.0,1066.0,1160.8
271538,5.0,204.0,688.0,2189.0
271540,0.0,0.0,70.0,0.0
271541,4.0,705.0,831.0,2637.64
271543,4.0,693.0,904.0,4878.3
271544,8.0,963.0,1008.0,2360.14
271546,0.0,0.0,49.0,0.0
271547,4.0,250.0,669.0,3337.93
271548,2.0,249.0,939.0,887.87
271549,3.0,822.0,854.0,3565.47
271551,0.0,0.0,375.0,0.0
271553,1.0,640.0,833.0,4869.73
271554,3.0,580.0,692.0,3930.85
271555,3.0,795.0,880.0,1150.3
271558,4.0,945.0,999.0,3457.27
271559,3.0,671.0,912.0,4578.38
271562,3.0,552.0,988.0,5250.59
271563,2.0,680.0,906.0,5580.25
271565,8.0,986.0,1060.0,1834.71
271567,3.0,625.0,628.0,3765.47
271568,2.0,295.0,361.0,3965.29
271571,1.0,777.0,856.0,2607.8
271576,2.0,816.0,966.0,1842.04
271577,2.0,754.0,1033.0,1853.08
271580,3.0,824.0,910.0,3036.54
271581,4.0,644.0,977.0,2944.82
271582,2.0,209.0,256.0,462.44
271583,6.0,554.0,1056.0,2652.18
271584,7.0,893.0,1012.0,1918.44
271585,0.0,0.0,846.0,0.0
271586,2.0,432.0,471.0,1277.93
271587,5.0,631.0,739.0,3143.28
271589,7.0,836.0,904.0,3143.72
271593,2.0,346.0,1056.0,2335.42
271595,4.0,923.0,1024.0,1207.21
271596,3.0,571.0,968.0,1427.29
271597,0.0,0.0,620.0,0.0
271598,2.0,578.0,973.0,604.43
271599,3.0,503.0,588.0,1872.24
271601,7.0,973.0,1047.0,2088.29
271603,2.0,79.0,765.0,4377.46
271604,2.0,441.0,898.0,4702.88
271605,1.0,665.0,767.0,2795.65
271606,4.0,577.0,777.0,4523.87
271607,1.0,317.0,485.0,554.71
271608,1.0,726.0,1088.0,183.43
271609,1.0,150.0,160.0,1162.46
271611,4.0,615.0,1063.0,2683.49
271612,3.0,586.0,617.0,2075.19
271613,4.0,1030.0,1094.0,2279.34
271614,2.0,474.0,482.0,3494.01
271615,1.0,686.0,793.0,1383.46
271617,3.0,928.0,1091.0,3774.68
271618,2.0,820.0,945.0,2239.28
271619,1.0,721.0,931.0,707.2
271620,6.0,738.0,814.0,1736.51
271625,0.0,0.0,835.0,0.0
271626,3.0,318.0,604.0,4287.77
271629,3.0,558.0,897.0,5105.47
271632,3.0,799.0,814.0,1377.2
271633,1.0,74.0,926.0,1286.22
271634,2.0,926.0,1086.0,1028.76
271635,3.0,402.0,633.0,3928.28
271636,4.0,567.0,647.0,2879.35
271639,3.0,552.0,890.0,1571.31
271643,2.0,553.0,655.0,1430.42
271647,2.0,181.0,1085.0,5638.26
271648,2.0,970.0,973.0,3303.95
271650,4.0,723.0,839.0,3793.46
271651,1.0,425.0,612.0,1265.22
271653,0.0,0.0,868.0,0.0
271654,1.0,754.0,776.0,4303.98
271656,2.0,874.0,914.0,1316.06
271657,2.0,136.0,304.0,2677.97
271658,1.0,238.0,755.0,686.2
271659,1.0,383.0,1048.0,2681.84
271660,4.0,345.0,1002.0,2660.56
271661,2.0,480.0,659.0,2138.17
271663,2.0,696.0,777.0,2113.31
271664,3.0,600.0,936.0,3621.09
271665,2.0,872.0,922.0,1088.43
271666,1.0,251.0,707.0,692.84
271668,4.0,715.0,810.0,2106.13
271669,3.0,812.0,922.0,4679.68
271670,3.0,902.0,1054.0,2495.09
271671,3.0,723.0,818.0,2264.14
271672,2.0,580.0,840.0,3303.95
271673,4.0,701.0,817.0,1521.58
271674,1.0,657.0,998.0,1518.27
271675,4.0,480.0,588.0,2640.4
271679,2.0,480.0,667.0,1521.03
271680,1.0,138.0,912.0,4116.12
271682,4.0,938.0,1026.0,2714.43
271683,0.0,0.0,461.0,0.0
271685,0.0,0.0,259.0,0.0
271687,4.0,731.0,921.0,4349.28
271688,3.0,850.0,1030.0,1188.61
271689,1.0,71.0,901.0,1931.54
271690,2.0,226.0,511.0,1862.48
271692,0.0,0.0,719.0,0.0
271694,3.0,364.0,827.0,1096.16
271695,0.0,0.0,181.0,0.0
271697,4.0,810.0,842.0,1540.37
271698,2.0,871.0,1027.0,347.52
271699,5.0,253.0,271.0,1557.61
271700,1.0,51.0,962.0,2227.68
271701,5.0,962.0,1050.0,2538.18
271702,3.0,1027.0,1062.0,4157.01
271703,3.0,547.0,865.0,1428.4
271704,2.0,287.0,658.0,3859.21
271705,3.0,872.0,970.0,1635.77
271706,0.0,0.0,393.0,0.0
271707,3.0,494.0,553.0,1016.97
271712,1.0,264.0,708.0,2075.19
271714,5.0,852.0,904.0,2587.91
271716,2.0,639.0,800.0,3586.83
271717,3.0,762.0,1019.0,3467.49
271718,4.0,464.0,663.0,1773.8
271719,2.0,708.0,735.0,1199.48
271721,4.0,878.0,912.0,2281.27
271722,3.0,578.0,1044.0,3040.22
271726,3.0,949.0,968.0,2739.3
271729,6.0,898.0,952.0,2664.34
271730,1.0,284.0,641.0,2996.76
271731,5.0,379.0,990.0,3253.12
271732,1.0,695.0,1084.0,4530.5
271733,4.0,964.0,969.0,2644.82
271735,3.0,956.0,976.0,2432.1
271736,3.0,789.0,842.0,2183.85
271737,5.0,1058.0,1066.0,2468.13
271738,3.0,989.0,1053.0,1962.11
271740,3.0,424.0,840.0,4149.28
271742,3.0,932.0,1094.0,3442.44
271743,1.0,214.0,741.0,2854.22
271744,4.0,973.0,1018.0,2813.61
271747,4.0,213.0,989.0,1942.04
271748,2.0,675.0,887.0,4199.0
271749,4.0,891.0,899.0,3489.04
271750,1.0,226.0,1005.0,1480.7
271751,1.0,164.0,370.0,1622.14
271753,0.0,0.0,832.0,0.0
271756,3.0,343.0,988.0,3996.42
271757,4.0,875.0,1011.0,2672.17
271758,1.0,593.0,891.0,654.16
271760,5.0,687.0,768.0,2593.44
271762,5.0,575.0,594.0,5153.5
271763,6.0,696.0,1087.0,1197.82
271764,6.0,696.0,706.0,1496.72
271766,6.0,714.0,871.0,2365.99
271767,1.0,848.0,1057.0,5038.8
271768,3.0,963.0,1052.0,4598.27
271769,3.0,208.0,751.0,2306.14
271770,6.0,753.0,1040.0,2894.36
271771,3.0,805.0,1053.0,2437.63
271772,3.0,655.0,904.0,4757.76
271775,2.0,486.0,1041.0,7218.41
271776,0.0,0.0,185.0,0.0
271777,0.0,0.0,275.0,0.0
271778,1.0,843.0,888.0,2118.28
271781,0.0,0.0,506.0,0.0
271784,6.0,886.0,898.0,2236.89
271787,1.0,273.0,487.0,1489.54
271788,3.0,767.0,860.0,3573.2
271789,6.0,931.0,1038.0,2109.26
271790,2.0,462.0,472.0,1222.68
271791,3.0,637.0,1047.0,5252.43
271793,5.0,436.0,440.0,2987.7
271794,1.0,130.0,598.0,5132.73
271797,8.0,461.0,833.0,3397.46
271799,1.0,44.0,288.0,7679.75
271803,1.0,348.0,807.0,2801.18
271805,4.0,563.0,1092.0,2034.3
271806,5.0,566.0,767.0,2138.18
271807,3.0,651.0,1045.0,3670.81
271808,4.0,902.0,1041.0,2513.6
271810,5.0,909.0,945.0,2879.41
271811,6.0,991.0,1042.0,2878.34
271813,5.0,733.0,1003.0,3220.19
271814,2.0,185.0,460.0,4408.95
271815,1.0,381.0,869.0,6817.85
271816,5.0,840.0,921.0,1926.24
271817,4.0,674.0,680.0,1477.11
271818,3.0,470.0,1026.0,2592.33
271820,2.0,328.0,772.0,5146.54
271821,7.0,990.0,1019.0,1505.96
271822,5.0,704.0,1040.0,3200.74
271823,4.0,550.0,1091.0,3357.54
271824,3.0,119.0,243.0,1454.55
271825,3.0,620.0,718.0,1237.6
271827,1.0,601.0,987.0,617.7
271831,1.0,173.0,817.0,186.74
271832,3.0,308.0,610.0,4285.19
271833,2.0,680.0,728.0,3014.44
271834,9.0,967.0,1043.0,4562.79
271836,1.0,314.0,591.0,1913.86
271838,2.0,289.0,710.0,1614.96
271839,1.0,768.0,994.0,4790.18
271841,0.0,0.0,1024.0,0.0
271843,5.0,645.0,1031.0,1349.65
271844,0.0,0.0,71.0,0.0
271845,2.0,219.0,1043.0,7036.09
271846,5.0,643.0,1003.0,2665.92
271847,3.0,592.0,1054.0,1516.8
271849,1.0,507.0,930.0,1896.18
271850,3.0,762.0,850.0,3412.61
271851,4.0,453.0,917.0,4246.52
271852,0.0,0.0,391.0,0.0
271854,3.0,1011.0,1018.0,3180.19
271855,3.0,726.0,1092.0,4006.36
271858,4.0,948.0,1018.0,679.3
271859,2.0,826.0,848.0,844.22
271862,6.0,529.0,549.0,4581.7
271863,3.0,559.0,880.0,3906.18
271866,3.0,751.0,979.0,1398.93
271867,3.0,683.0,768.0,4308.76
271868,6.0,970.0,1016.0,950.85
271870,1.0,92.0,934.0,2705.04
271872,2.0,279.0,678.0,5815.06
271873,7.0,644.0,691.0,1800.68
271875,2.0,45.0,1025.0,5836.61
271876,2.0,988.0,1063.0,849.74
271877,0.0,0.0,210.0,0.0
271880,2.0,691.0,1043.0,2138.17
271882,0.0,0.0,472.0,0.0
271883,0.0,0.0,582.0,0.0
271885,3.0,368.0,672.0,1655.29
271887,3.0,733.0,928.0,1476.65
271888,2.0,383.0,396.0,4046.51
271889,2.0,764.0,971.0,551.4
271891,4.0,694.0,962.0,2386.25
271893,3.0,830.0,1003.0,1582.73
271894,2.0,532.0,909.0,2392.88
271896,2.0,332.0,1028.0,2707.8
271897,2.0,507.0,1050.0,3301.74
271898,5.0,983.0,985.0,1767.12
271900,1.0,116.0,658.0,303.88
271901,5.0,384.0,926.0,1271.41
271903,3.0,607.0,745.0,3142.62
271905,3.0,763.0,846.0,3320.16
271906,0.0,0.0,142.0,0.0
271907,4.0,602.0,988.0,2486.25
271910,3.0,740.0,750.0,3776.52
271911,4.0,419.0,710.0,4078.0
271913,1.0,529.0,729.0,1102.79
271914,5.0,901.0,1055.0,1883.14
271915,2.0,908.0,1091.0,3664.18
271916,5.0,890.0,965.0,2587.03
271917,1.0,242.0,1052.0,4674.15
271918,2.0,276.0,300.0,2060.82
271920,4.0,1021.0,1028.0,2733.77
271922,1.0,349.0,690.0,1654.18
271923,5.0,982.0,1067.0,2107.68
271924,3.0,315.0,513.0,4997.92
271927,4.0,661.0,1090.0,2667.75
271928,3.0,287.0,1028.0,2148.12
271929,0.0,0.0,1029.0,0.0
271932,0.0,0.0,548.0,0.0
271935,2.0,739.0,802.0,4375.25
271936,3.0,652.0,1044.0,3250.54
271937,3.0,911.0,928.0,1386.41
271940,3.0,532.0,992.0,6635.52
271942,2.0,506.0,594.0,3173.56
271943,1.0,593.0,802.0,5850.98
271944,0.0,0.0,283.0,0.0
271945,2.0,848.0,1005.0,2416.64
271947,1.0,639.0,964.0,1856.4
271948,1.0,253.0,527.0,653.05
271950,3.0,659.0,788.0,2937.09
271951,2.0,714.0,980.0,2407.8
271952,1.0,790.0,927.0,1306.11
271954,0.0,0.0,768.0,0.0
271955,1.0,39.0,801.0,2857.53
271957,1.0,1049.0,1056.0,4729.4
271958,2.0,200.0,629.0,3558.1
271959,6.0,899.0,1061.0,3161.4
271961,7.0,1053.0,1071.0,2241.73
271963,0.0,0.0,431.0,0.0
271964,3.0,976.0,1092.0,4392.74
271965,5.0,881.0,1031.0,2614.21
271966,2.0,704.0,976.0,1819.94
271968,2.0,773.0,1038.0,1256.94
271969,4.0,595.0,714.0,3281.02
271970,3.0,639.0,1061.0,2417.0
271971,6.0,1024.0,1040.0,3446.13
271972,5.0,1020.0,1041.0,2507.47
271973,1.0,390.0,490.0,784.55
271974,1.0,186.0,337.0,1001.13
271975,6.0,683.0,929.0,3552.94
271978,2.0,741.0,750.0,2207.24
271981,3.0,877.0,924.0,2312.03
271982,3.0,975.0,1071.0,1719.75
271985,3.0,681.0,823.0,3519.79
271986,4.0,472.0,806.0,2457.52
271987,3.0,561.0,1027.0,2922.36
271988,6.0,921.0,1019.0,3236.73
271989,3.0,619.0,912.0,5130.15
271990,2.0,597.0,755.0,1650.87
271991,0.0,0.0,124.0,0.0
271992,1.0,199.0,668.0,5718.38
271993,3.0,426.0,1046.0,2595.64
271994,3.0,596.0,724.0,1535.21
271995,3.0,520.0,631.0,3126.78
272002,4.0,698.0,1024.0,3924.96
272003,3.0,832.0,853.0,1468.18
272005,1.0,574.0,862.0,4077.45
272006,6.0,824.0,894.0,2820.51
272007,1.0,173.0,329.0,438.68
272009,2.0,116.0,372.0,4599.01
272010,0.0,0.0,1033.0,0.0
272016,3.0,553.0,1017.0,1742.95
272017,5.0,477.0,877.0,3077.42
272018,3.0,495.0,648.0,819.17
272019,1.0,984.0,1056.0,1396.72
272020,0.0,0.0,243.0,0.0
272021,3.0,1018.0,1032.0,4209.68
272023,2.0,262.0,674.0,3112.78
272026,3.0,280.0,930.0,2739.66
272028,0.0,0.0,965.0,0.0
272029,2.0,577.0,926.0,4527.18
272030,3.0,682.0,1053.0,1991.21
272031,2.0,214.0,537.0,1948.67
272032,2.0,627.0,802.0,2939.85
272035,3.0,334.0,926.0,2423.26
272037,2.0,283.0,369.0,1937.06
272038,4.0,324.0,403.0,2014.42
272040,1.0,551.0,639.0,7624.5
272042,1.0,847.0,896.0,2461.94
272043,3.0,691.0,1002.0,3382.04
272044,1.0,860.0,874.0,3359.2
272045,5.0,991.0,1017.0,3175.33
272046,2.0,836.0,952.0,3718.88
272047,2.0,1007.0,1016.0,1585.68
272048,6.0,821.0,939.0,2678.89
272049,3.0,601.0,1071.0,2144.8
272050,1.0,269.0,559.0,4249.83
272054,3.0,689.0,1011.0,2295.82
272055,3.0,769.0,940.0,5060.9
272056,1.0,62.0,991.0,2802.28
272057,1.0,301.0,801.0,2784.6
272059,3.0,607.0,707.0,5820.04
272060,1.0,512.0,969.0,6834.42
272062,5.0,704.0,868.0,4352.15
272063,2.0,278.0,462.0,558.58
272067,1.0,587.0,690.0,4839.9
272069,3.0,598.0,809.0,1643.87
272070,2.0,493.0,616.0,1653.08
272071,0.0,0.0,945.0,0.0
272074,3.0,704.0,978.0,2843.17
272075,4.0,652.0,925.0,1560.26
272077,2.0,585.0,589.0,3538.21
272079,5.0,713.0,811.0,2522.49
272080,5.0,393.0,671.0,4329.83
272081,3.0,1054.0,1056.0,4500.3
272086,5.0,911.0,958.0,2478.74
272088,4.0,840.0,872.0,2357.79
272091,2.0,621.0,935.0,3948.72
272093,0.0,0.0,231.0,0.0
272094,2.0,732.0,1062.0,2856.42
272096,1.0,211.0,414.0,703.88
272098,4.0,577.0,613.0,3966.12
272101,2.0,128.0,631.0,2842.06
272103,1.0,201.0,796.0,1759.16
272104,1.0,166.0,399.0,358.02
272105,2.0,975.0,1027.0,1208.32
272110,1.0,567.0,704.0,6895.2
272111,3.0,945.0,1017.0,2604.12
272113,1.0,179.0,207.0,4415.58
272115,2.0,662.0,1000.0,1724.91
272116,4.0,532.0,731.0,2367.46
272117,2.0,317.0,364.0,2858.64
272118,4.0,937.0,1061.0,3273.84
272120,1.0,422.0,889.0,4962.56
272121,0.0,0.0,836.0,0.0
272122,3.0,1051.0,1094.0,3178.72
272124,2.0,468.0,789.0,653.61
272126,2.0,525.0,1051.0,3791.26
272127,6.0,762.0,767.0,2777.42
272128,4.0,674.0,875.0,2716.37
272129,4.0,437.0,1016.0,4561.72
272130,0.0,0.0,868.0,0.0
272131,1.0,359.0,813.0,2121.6
272133,2.0,942.0,1033.0,678.47
272135,0.0,0.0,243.0,0.0
272136,2.0,499.0,723.0,1242.57
272137,1.0,602.0,609.0,1933.75
272140,1.0,44.0,856.0,4873.05
272141,4.0,355.0,787.0,3906.45
272142,3.0,725.0,989.0,3550.36
272143,5.0,887.0,888.0,2209.78
272144,4.0,707.0,742.0,4167.78
272145,4.0,858.0,896.0,2985.43
272147,0.0,0.0,1023.0,0.0
272148,4.0,943.0,1059.0,1391.2
272149,1.0,570.0,995.0,602.22
272151,2.0,654.0,849.0,2877.42
272152,2.0,596.0,757.0,1943.14
272153,2.0,953.0,962.0,2385.14
272154,1.0,129.0,329.0,327.08
272155,1.0,173.0,587.0,1916.07
272158,0.0,0.0,621.0,0.0
272159,2.0,332.0,362.0,2780.18
272160,1.0,18.0,28.0,4266.4
272162,1.0,458.0,496.0,2247.57
272163,3.0,604.0,774.0,1615.88
272165,4.0,844.0,1049.0,3035.44
272168,2.0,963.0,1030.0,1685.68
272170,1.0,158.0,841.0,310.5
272171,8.0,1000.0,1091.0,1521.72
272172,4.0,1039.0,1057.0,2490.67
272173,0.0,0.0,250.0,0.0
272174,2.0,692.0,839.0,4496.24
272177,3.0,162.0,862.0,1933.75
